Date,Open,High,Low,Close,Adj Close,Volume
2013-11-15,28680.000000,29240.000000,28640.000000,29240.000000,22899.966797,8339250
2013-11-18,29400.000000,29520.000000,29300.000000,29480.000000,23087.931641,6386800
2013-11-19,29660.000000,29780.000000,29540.000000,29780.000000,23322.886719,8183550
2013-11-20,29460.000000,29740.000000,29280.000000,29400.000000,23025.283203,8178150
2013-11-21,29440.000000,29440.000000,28640.000000,28800.000000,22555.369141,9019800
2013-11-22,28820.000000,29120.000000,28620.000000,29000.000000,22712.005859,8574600
2013-11-25,29020.000000,29440.000000,29020.000000,29300.000000,22946.960938,6615300
2013-11-26,29160.000000,29580.000000,29100.000000,29580.000000,23166.246094,8586250
2013-11-27,29340.000000,29520.000000,29200.000000,29400.000000,23025.283203,9351700
2013-11-28,29600.000000,29880.000000,29580.000000,29880.000000,23401.199219,10644900
2013-11-29,29980.000000,29980.000000,29700.000000,29880.000000,23401.199219,6752200
2013-12-02,30000.000000,30060.000000,29340.000000,29340.000000,22978.281250,7487800
2013-12-03,29280.000000,29560.000000,29140.000000,29220.000000,22884.304688,7798600
2013-12-04,29000.000000,29060.000000,28620.000000,28640.000000,22430.070313,10844000
2013-12-05,28660.000000,28920.000000,28440.000000,28800.000000,22555.369141,10479650
2013-12-06,29080.000000,29080.000000,28560.000000,28560.000000,22367.410156,9147450
2013-12-09,28800.000000,29080.000000,28800.000000,29080.000000,22774.666016,6996900
2013-12-10,28820.000000,29020.000000,28620.000000,28800.000000,22555.369141,7755600
2013-12-11,28520.000000,28880.000000,28320.000000,28400.000000,22242.101563,10629150
2013-12-12,27920.000000,28200.000000,27920.000000,28200.000000,22085.468750,14962050
2013-12-13,28200.000000,28220.000000,27800.000000,27800.000000,21772.201172,10053250
2013-12-16,27820.000000,28080.000000,27660.000000,28000.000000,21928.832031,8954400
2013-12-17,28340.000000,28340.000000,27860.000000,27900.000000,21850.517578,7762400
2013-12-18,28100.000000,28200.000000,27880.000000,28020.000000,21944.498047,10899200
2013-12-19,28360.000000,28680.000000,28360.000000,28540.000000,22351.748047,10552400
2013-12-20,28260.000000,28540.000000,28260.000000,28540.000000,22351.748047,8407400
2013-12-23,28740.000000,28760.000000,28580.000000,28660.000000,22445.730469,10639200
2013-12-24,28600.000000,28640.000000,28300.000000,28300.000000,22163.783203,10980350
2013-12-26,28160.000000,28300.000000,28020.000000,28160.000000,22054.144531,12307800
2013-12-27,28200.000000,28220.000000,27900.000000,27920.000000,22082.621094,10510000
2013-12-30,27920.000000,27940.000000,27200.000000,27440.000000,21702.970703,16908100
2014-01-02,26960.000000,27100.000000,26040.000000,26180.000000,20706.404297,31025000
2014-01-03,26000.000000,26220.000000,25740.000000,25920.000000,20500.763672,26496600
2014-01-06,26060.000000,26400.000000,25920.000000,26140.000000,20674.763672,19735800
2014-01-07,26000.000000,26360.000000,25900.000000,26080.000000,20627.316406,19763200
2014-01-08,26000.000000,26080.000000,25740.000000,25820.000000,20421.675781,20474650
2014-01-09,26140.000000,26140.000000,25500.000000,25500.000000,20168.576172,21250950
2014-01-10,25500.000000,25720.000000,25440.000000,25440.000000,20121.121094,18189150
2014-01-13,25660.000000,25940.000000,25460.000000,25900.000000,20484.949219,16449350
2014-01-14,25940.000000,26600.000000,25800.000000,26260.000000,20769.683594,14716650
2014-01-15,26600.000000,26620.000000,25960.000000,25980.000000,20548.218750,11747450
2014-01-16,26000.000000,26200.000000,25860.000000,26020.000000,20579.851563,9752450
2014-01-17,26020.000000,26300.000000,25840.000000,25840.000000,20437.488281,12774250
2014-01-20,26100.000000,26380.000000,25920.000000,26320.000000,20817.138672,8682800
2014-01-21,26300.000000,26540.000000,26220.000000,26480.000000,20943.681641,7562300
2014-01-22,26280.000000,26560.000000,26240.000000,26560.000000,21006.958984,10826500
2014-01-23,26320.000000,26440.000000,25980.000000,25980.000000,20548.218750,10336950
2014-01-24,26000.000000,26360.000000,25820.000000,26140.000000,20674.763672,14001750
2014-01-27,25860.000000,26080.000000,25700.000000,25840.000000,20437.488281,13346300
2014-01-28,25460.000000,25860.000000,25460.000000,25660.000000,20295.125000,11701350
2014-01-29,25600.000000,25760.000000,25540.000000,25600.000000,20247.666016,19181850
2014-02-03,25720.000000,25760.000000,25420.000000,25440.000000,20121.121094,16259200
2014-02-04,25260.000000,25260.000000,24980.000000,24980.000000,19757.300781,16033000
2014-02-05,24900.000000,25100.000000,24680.000000,24740.000000,19567.470703,14926650
2014-02-06,24900.000000,25340.000000,24800.000000,25180.000000,19915.474609,15197450
2014-02-07,25500.000000,25580.000000,25260.000000,25500.000000,20168.576172,9943600
2014-02-10,25420.000000,25620.000000,25240.000000,25540.000000,20200.214844,7799650
2014-02-11,25620.000000,26300.000000,25440.000000,26220.000000,20738.041016,12684000
2014-02-12,26620.000000,26620.000000,26100.000000,26140.000000,20674.763672,10027400
2014-02-13,26000.000000,26400.000000,25800.000000,25960.000000,20532.402344,5838450
2014-02-14,25920.000000,26160.000000,25840.000000,26020.000000,20579.851563,6220750
2014-02-17,25840.000000,26120.000000,25600.000000,25700.000000,20326.761719,9386650
2014-02-18,25700.000000,25980.000000,25640.000000,25900.000000,20484.949219,5910650
2014-02-19,26000.000000,26000.000000,25600.000000,25800.000000,20405.859375,6179750
2014-02-20,25800.000000,25920.000000,25620.000000,25720.000000,20342.580078,9543300
2014-02-21,26660.000000,26660.000000,26000.000000,26600.000000,21038.593750,14346200
2014-02-24,26680.000000,26900.000000,26420.000000,26560.000000,21006.958984,7425050
2014-02-25,26640.000000,26800.000000,26520.000000,26680.000000,21101.863281,8785300
2014-02-26,26740.000000,26860.000000,26500.000000,26840.000000,21228.417969,12918050
2014-02-27,26700.000000,26840.000000,26600.000000,26820.000000,21212.601563,7891350
2014-02-28,26740.000000,26980.000000,26640.000000,26980.000000,21339.146484,14232350
2014-03-03,26720.000000,26800.000000,26420.000000,26500.000000,20959.503906,12104150
2014-03-04,26400.000000,26580.000000,26300.000000,26300.000000,20801.318359,7900150
2014-03-05,26700.000000,26820.000000,26600.000000,26600.000000,21038.593750,7491500
2014-03-06,26580.000000,26580.000000,26200.000000,26520.000000,20975.320313,8616750
2014-03-07,26780.000000,26780.000000,26580.000000,26780.000000,21180.958984,7548650
2014-03-10,26400.000000,26600.000000,26340.000000,26400.000000,20880.412109,8657600
2014-03-11,26400.000000,26540.000000,26180.000000,26440.000000,20912.052734,9079800
2014-03-12,26400.000000,26400.000000,25860.000000,25880.000000,20469.130859,12579250
2014-03-13,25880.000000,26260.000000,25800.000000,25800.000000,20405.859375,11750200
2014-03-14,25400.000000,25700.000000,25400.000000,25500.000000,20168.576172,10836800
2014-03-17,25500.000000,25520.000000,25160.000000,25320.000000,20026.207031,8820000
2014-03-18,25400.000000,25660.000000,25320.000000,25560.000000,20216.033203,11045600
2014-03-19,25600.000000,25700.000000,25360.000000,25380.000000,20073.669922,7638550
2014-03-20,25400.000000,25440.000000,25240.000000,25240.000000,19962.933594,5939400
2014-03-21,25380.000000,25460.000000,25240.000000,25460.000000,20136.943359,8321300
2014-03-24,25200.000000,25480.000000,25180.000000,25460.000000,20136.943359,7073900
2014-03-25,25380.000000,25400.000000,24820.000000,24940.000000,19725.666016,13625000
2014-03-26,25380.000000,25800.000000,24960.000000,25700.000000,20326.761719,17444700
2014-03-27,25800.000000,26660.000000,25700.000000,26660.000000,21086.044922,20877850
2014-03-28,26400.000000,26760.000000,26400.000000,26700.000000,21117.689453,10648700
2014-03-31,26900.000000,26900.000000,26440.000000,26860.000000,21244.242188,13259850
2014-04-01,26900.000000,26900.000000,26620.000000,26780.000000,21180.958984,11081000
2014-04-02,27000.000000,27140.000000,26860.000000,27140.000000,21465.695313,13100050
2014-04-03,27020.000000,27900.000000,27020.000000,27800.000000,21987.703125,19098800
2014-04-04,27540.000000,27940.000000,27540.000000,27600.000000,21829.523438,18400350
2014-04-07,27940.000000,27940.000000,27480.000000,27940.000000,22098.435547,10761750
2014-04-08,27740.000000,27980.000000,27500.000000,27880.000000,22050.980469,10608200
2014-04-09,27880.000000,27900.000000,27280.000000,27420.000000,21687.148438,16061600
2014-04-10,27380.000000,27600.000000,27200.000000,27600.000000,21829.523438,9999200
2014-04-11,27240.000000,27360.000000,27180.000000,27300.000000,21592.248047,10659350
2014-04-14,27300.000000,27720.000000,27300.000000,27400.000000,21671.332031,10586000
2014-04-15,27720.000000,27740.000000,27380.000000,27400.000000,21671.332031,10969800
2014-04-16,27400.000000,27840.000000,27260.000000,27600.000000,21829.523438,9308550
2014-04-17,27520.000000,27600.000000,27320.000000,27400.000000,21671.332031,7241650
2014-04-18,27400.000000,27580.000000,27400.000000,27560.000000,21797.880859,9518350
2014-04-21,27580.000000,27720.000000,27500.000000,27600.000000,21829.523438,3299250
2014-04-22,27480.000000,27680.000000,27420.000000,27500.000000,21750.429688,6084300
2014-04-23,27880.000000,27900.000000,27640.000000,27780.000000,21971.890625,9500750
2014-04-24,28180.000000,28180.000000,27980.000000,28140.000000,22256.617188,10546200
2014-04-25,28400.000000,28560.000000,27960.000000,27980.000000,22130.070313,15269800
2014-04-28,28080.000000,28120.000000,27640.000000,27760.000000,21956.072266,9431450
2014-04-29,27780.000000,27900.000000,27020.000000,27200.000000,21513.154297,10909200
2014-04-30,27600.000000,27620.000000,26520.000000,26860.000000,21244.242188,15047300
2014-05-02,27080.000000,27180.000000,26880.000000,26920.000000,21291.693359,14943350
2014-05-07,27000.000000,27120.000000,26800.000000,26880.000000,21260.058594,14189700
2014-05-08,27100.000000,27100.000000,26880.000000,27000.000000,21354.966797,16281900
2014-05-09,27120.000000,27160.000000,26520.000000,26700.000000,21117.689453,13157050
2014-05-12,26720.000000,27900.000000,26640.000000,27760.000000,21956.072266,15944800
2014-05-13,27760.000000,28500.000000,27760.000000,28000.000000,22145.886719,12107400
2014-05-14,28180.000000,28300.000000,28020.000000,28300.000000,22383.164063,11103750
2014-05-15,28280.000000,28380.000000,28060.000000,28200.000000,22304.076172,6806700
2014-05-16,28000.000000,28740.000000,27980.000000,28560.000000,22588.806641,15856500
2014-05-19,28560.000000,29000.000000,28160.000000,28960.000000,22905.175781,19281050
2014-05-20,28900.000000,29080.000000,28700.000000,29020.000000,22952.632813,16007300
2014-05-21,28700.000000,29000.000000,28700.000000,28820.000000,22794.443359,10842500
2014-05-22,28820.000000,28960.000000,28520.000000,28520.000000,22557.171875,9540000
2014-05-23,28100.000000,28560.000000,28100.000000,28560.000000,22588.806641,8511650
2014-05-26,28400.000000,28640.000000,28300.000000,28440.000000,22493.896484,3735600
2014-05-27,28340.000000,28460.000000,28060.000000,28140.000000,22256.617188,4748400
2014-05-28,28380.000000,28700.000000,28180.000000,28660.000000,22667.902344,9200950
2014-05-29,29000.000000,29300.000000,28800.000000,29200.000000,23095.000000,12521500
2014-05-30,29400.000000,29640.000000,28860.000000,28860.000000,22826.083984,15831050
2014-06-02,28860.000000,29160.000000,28780.000000,29100.000000,23015.910156,7439450
2014-06-03,29680.000000,29900.000000,29300.000000,29400.000000,23253.189453,17234250
2014-06-05,29320.000000,29600.000000,29000.000000,29140.000000,23047.544922,13507050
2014-06-09,29400.000000,29460.000000,28040.000000,28180.000000,22288.255859,22269600
2014-06-10,28420.000000,28760.000000,28100.000000,28720.000000,22715.357422,9214100
2014-06-11,28240.000000,28600.000000,28240.000000,28440.000000,22493.896484,8625750
2014-06-12,28600.000000,28600.000000,28020.000000,28260.000000,22351.529297,12943150
2014-06-13,28040.000000,28080.000000,27260.000000,27340.000000,21623.882813,18589050
2014-06-16,27600.000000,27640.000000,27240.000000,27480.000000,21734.607422,15319950
2014-06-17,27200.000000,27560.000000,27020.000000,27480.000000,21734.607422,13476750
2014-06-18,27460.000000,27520.000000,27120.000000,27160.000000,21481.511719,11044350
2014-06-19,26900.000000,26980.000000,26400.000000,26460.000000,20927.865234,22339700
2014-06-20,26600.000000,26600.000000,25920.000000,26020.000000,20579.851563,23902650
2014-06-23,26420.000000,26640.000000,26320.000000,26440.000000,20912.052734,12488250
2014-06-24,26800.000000,27080.000000,26640.000000,26900.000000,21275.871094,11890850
2014-06-25,26600.000000,26660.000000,26360.000000,26400.000000,20880.412109,10231900
2014-06-26,26180.000000,26860.000000,26140.000000,26500.000000,20959.503906,12765300
2014-06-27,26140.000000,26380.000000,26120.000000,26220.000000,20745.871094,8953050
2014-06-30,26200.000000,26480.000000,26180.000000,26440.000000,20919.943359,8881050
2014-07-01,26160.000000,26280.000000,26020.000000,26200.000000,20730.042969,8725400
2014-07-02,26340.000000,26620.000000,26120.000000,26600.000000,21046.535156,11139250
2014-07-03,26720.000000,26720.000000,26320.000000,26360.000000,20856.644531,8543050
2014-07-04,26440.000000,26520.000000,26060.000000,26120.000000,20666.746094,5978850
2014-07-07,25820.000000,26020.000000,25800.000000,25840.000000,20445.203125,9437050
2014-07-08,25880.000000,26380.000000,25740.000000,25900.000000,20492.681641,12073200
2014-07-09,25740.000000,26160.000000,25660.000000,26160.000000,20698.404297,11829900
2014-07-10,26160.000000,26220.000000,26040.000000,26120.000000,20666.746094,8960200
2014-07-11,26000.000000,26040.000000,25640.000000,25680.000000,20318.613281,10779600
2014-07-14,25960.000000,26000.000000,25720.000000,25720.000000,20350.261719,7082150
2014-07-15,26000.000000,26460.000000,25940.000000,26400.000000,20888.296875,11976050
2014-07-16,26260.000000,26460.000000,26220.000000,26420.000000,20904.115234,9114200
2014-07-17,26520.000000,26700.000000,26400.000000,26600.000000,21046.535156,10922700
2014-07-18,26300.000000,26860.000000,26280.000000,26860.000000,21252.259766,9742650
2014-07-21,26980.000000,27200.000000,26860.000000,27060.000000,21410.498047,8059950
2014-07-22,26960.000000,27160.000000,26900.000000,26960.000000,21331.373047,6300950
2014-07-23,27080.000000,27140.000000,26700.000000,26760.000000,21173.130859,6417300
2014-07-24,27000.000000,27160.000000,26620.000000,27100.000000,21442.150391,8051700
2014-07-25,26920.000000,27100.000000,26700.000000,27100.000000,21442.150391,8790150
2014-07-28,27100.000000,27340.000000,26880.000000,27160.000000,21489.619141,8992550
2014-07-29,27100.000000,27760.000000,27060.000000,27720.000000,21932.708984,12809300
2014-07-30,27760.000000,28160.000000,27480.000000,27900.000000,22075.128906,17359450
2014-07-31,27480.000000,27700.000000,26720.000000,26860.000000,21252.259766,24351350
2014-08-01,26100.000000,26560.000000,25840.000000,25840.000000,20445.203125,28231050
2014-08-04,26000.000000,26340.000000,25820.000000,26340.000000,20840.818359,12066750
2014-08-05,26020.000000,26420.000000,26000.000000,26320.000000,20824.996094,8626450
2014-08-06,26120.000000,26320.000000,25900.000000,26000.000000,20571.802734,10830100
2014-08-07,26000.000000,26040.000000,25700.000000,25800.000000,20413.560547,9527250
2014-08-08,25680.000000,25700.000000,24960.000000,25000.000000,19780.583984,20621450
2014-08-11,25500.000000,25640.000000,25140.000000,25400.000000,20097.076172,18619250
2014-08-12,25400.000000,25880.000000,25240.000000,25320.000000,20033.763672,8995700
2014-08-13,25500.000000,25500.000000,24960.000000,25280.000000,20002.121094,12845000
2014-08-14,25480.000000,25640.000000,25080.000000,25220.000000,19954.648438,10447350
2014-08-18,25580.000000,25600.000000,25000.000000,25000.000000,19780.583984,10518950
2014-08-19,25280.000000,25460.000000,25060.000000,25080.000000,19843.873047,10044400
2014-08-20,25280.000000,25420.000000,25020.000000,25220.000000,19954.648438,9430600
2014-08-21,25100.000000,25220.000000,24620.000000,24700.000000,19543.212891,17105400
2014-08-22,24900.000000,24940.000000,24700.000000,24940.000000,19733.107422,8407650
2014-08-25,24620.000000,24620.000000,24420.000000,24560.000000,19432.445313,11577200
2014-08-26,24700.000000,24700.000000,24420.000000,24440.000000,19337.496094,10719450
2014-08-27,24460.000000,24740.000000,24440.000000,24600.000000,19464.089844,12171000
2014-08-28,25160.000000,25160.000000,24720.000000,24840.000000,19653.990234,10311850
2014-08-29,24760.000000,24760.000000,24560.000000,24680.000000,19527.382813,14558250
2014-09-01,24720.000000,24740.000000,24480.000000,24520.000000,19400.792969,5664050
2014-09-02,24420.000000,24500.000000,23880.000000,23880.000000,18894.414063,15899600
2014-09-03,24000.000000,24000.000000,23600.000000,23780.000000,18815.287109,21238750
2014-09-04,24200.000000,24320.000000,24040.000000,24200.000000,19147.603516,12099950
2014-09-05,24300.000000,24320.000000,23900.000000,24020.000000,19005.179688,10770400
2014-09-11,24000.000000,24140.000000,23840.000000,23840.000000,18862.763672,23309200
2014-09-12,24000.000000,24160.000000,24000.000000,24020.000000,19005.179688,10872350
2014-09-15,24140.000000,24160.000000,23920.000000,24000.000000,18989.353516,7161500
2014-09-16,24160.000000,24300.000000,24020.000000,24120.000000,19084.296875,7092400
2014-09-17,24140.000000,24520.000000,24140.000000,24520.000000,19400.792969,7545750
2014-09-18,24600.000000,24600.000000,24080.000000,24200.000000,19147.603516,9476750
2014-09-19,24460.000000,24460.000000,24120.000000,24200.000000,19147.603516,13435050
2014-09-22,24080.000000,24080.000000,23600.000000,23760.000000,18799.462891,16022100
2014-09-23,23560.000000,23700.000000,23220.000000,23220.000000,18372.195313,19541400
2014-09-24,23040.000000,23220.000000,22820.000000,23000.000000,18198.136719,15789200
2014-09-25,23240.000000,23320.000000,22940.000000,23120.000000,18293.082031,19414500
2014-09-26,23040.000000,23700.000000,22960.000000,23700.000000,18751.984375,12413550
2014-09-29,23860.000000,24000.000000,23400.000000,23900.000000,18910.238281,9401000
2014-09-30,23700.000000,23760.000000,23300.000000,23680.000000,18736.164063,12379300
2014-10-01,23480.000000,23660.000000,23120.000000,23120.000000,18293.082031,11929800
2014-10-02,23300.000000,23300.000000,22820.000000,22820.000000,18055.712891,12732750
2014-10-06,22900.000000,23120.000000,22760.000000,23020.000000,18213.960938,21252900
2014-10-07,23240.000000,23720.000000,23240.000000,23240.000000,18388.029297,10149150
2014-10-08,22840.000000,23020.000000,22480.000000,22600.000000,17881.644531,14720550
2014-10-10,22000.000000,22280.000000,21980.000000,22100.000000,17486.031250,21837450
2014-10-13,21640.000000,22540.000000,21560.000000,22160.000000,17533.507813,11344750
2014-10-14,22540.000000,22920.000000,22400.000000,22540.000000,17834.167969,16572550
2014-10-15,22560.000000,22900.000000,22400.000000,22500.000000,17802.525391,14143600
2014-10-16,22320.000000,22420.000000,22080.000000,22300.000000,17644.277344,15148300
2014-10-17,22120.000000,22300.000000,21740.000000,21780.000000,17232.841797,16281750
2014-10-20,22300.000000,22340.000000,22020.000000,22120.000000,17501.851563,9476750
2014-10-21,21880.000000,22000.000000,21620.000000,21660.000000,17137.892578,11766050
2014-10-22,21940.000000,22080.000000,21800.000000,22080.000000,17470.207031,11127700
2014-10-23,22260.000000,22260.000000,21800.000000,21880.000000,17311.957031,8505900
2014-10-24,22060.000000,22240.000000,21840.000000,22240.000000,17596.798828,8378450
2014-10-27,22020.000000,22220.000000,21740.000000,21900.000000,17327.789063,8388600
2014-10-28,21800.000000,22000.000000,21720.000000,21820.000000,17264.488281,6243850
2014-10-29,22000.000000,22600.000000,21800.000000,22600.000000,17881.644531,13726100
2014-10-30,22580.000000,23660.000000,22300.000000,23620.000000,18688.689453,24566950
2014-10-31,23960.000000,25000.000000,23700.000000,24880.000000,19685.628906,38623150
2014-11-03,25000.000000,25040.000000,24320.000000,24700.000000,19543.212891,13475800
2014-11-04,24380.000000,24840.000000,24100.000000,24340.000000,19258.373047,13000300
2014-11-05,24300.000000,24500.000000,23880.000000,24040.000000,19021.003906,10162150
2014-11-06,23960.000000,24200.000000,23860.000000,24080.000000,19052.656250,8570150
2014-11-07,24360.000000,24360.000000,23900.000000,24120.000000,19084.296875,6030200
2014-11-10,24520.000000,25380.000000,24440.000000,25360.000000,20065.419922,19202900
2014-11-11,25100.000000,25220.000000,24540.000000,24620.000000,19479.914063,12141400
2014-11-12,24620.000000,24680.000000,24380.000000,24600.000000,19464.089844,9079600
2014-11-13,24560.000000,24640.000000,23980.000000,24000.000000,18989.353516,11547150
2014-11-14,24020.000000,24020.000000,23600.000000,23880.000000,18894.414063,10621750
2014-11-17,23800.000000,24400.000000,23640.000000,24100.000000,19068.478516,9693950
2014-11-18,24400.000000,24540.000000,24300.000000,24400.000000,19305.847656,10754700
2014-11-19,24760.000000,24760.000000,24240.000000,24360.000000,19274.197266,12502750
2014-11-20,24120.000000,24400.000000,24120.000000,24200.000000,19147.603516,10024150
2014-11-21,24380.000000,24520.000000,24340.000000,24460.000000,19353.322266,12336350
2014-11-24,24940.000000,24960.000000,24200.000000,24400.000000,19305.847656,10284300
2014-11-25,24480.000000,24480.000000,23800.000000,23800.000000,18831.113281,17811050
2014-11-26,23800.000000,24220.000000,23640.000000,24020.000000,19005.179688,12287900
2014-11-27,25460.000000,26020.000000,25280.000000,25280.000000,20002.121094,44377800
2014-11-28,25900.000000,25920.000000,25480.000000,25740.000000,20366.082031,9844550
2014-12-01,25880.000000,25960.000000,25740.000000,25900.000000,20492.681641,12866850
2014-12-02,25900.000000,25900.000000,25320.000000,25900.000000,20492.681641,9222700
2014-12-03,26000.000000,26020.000000,25900.000000,25960.000000,20540.158203,9735500
2014-12-04,26040.000000,26060.000000,25960.000000,26000.000000,20571.802734,8871350
2014-12-05,26280.000000,26280.000000,26000.000000,26040.000000,20603.449219,5637800
2014-12-08,26060.000000,26420.000000,26040.000000,26380.000000,20872.468750,7916550
2014-12-09,26380.000000,27140.000000,26380.000000,26980.000000,21347.197266,13553100
2014-12-10,26920.000000,26920.000000,26340.000000,26340.000000,20840.818359,15977800
2014-12-11,26340.000000,26380.000000,25880.000000,26100.000000,20650.923828,20490850
2014-12-12,26060.000000,26080.000000,25480.000000,25720.000000,20350.261719,14397250
2014-12-15,25600.000000,25600.000000,25200.000000,25460.000000,20144.544922,14337950
2014-12-16,25400.000000,25780.000000,25360.000000,25580.000000,20239.492188,12894750
2014-12-17,25580.000000,25660.000000,25060.000000,25320.000000,20033.763672,13088650
2014-12-18,25320.000000,25580.000000,25040.000000,25320.000000,20033.763672,11808250
2014-12-19,25880.000000,26560.000000,25740.000000,26560.000000,21014.888672,18356500
2014-12-22,26900.000000,26940.000000,26360.000000,26900.000000,21283.902344,17943850
2014-12-23,26920.000000,26980.000000,26740.000000,26780.000000,21188.957031,10976350
2014-12-24,26780.000000,26860.000000,26780.000000,26860.000000,21252.259766,6257000
2014-12-26,26860.000000,27100.000000,26860.000000,27040.000000,21394.677734,11488100
2014-12-29,26900.000000,26940.000000,26580.000000,26580.000000,21338.478516,9637450
2014-12-30,26600.000000,26700.000000,26420.000000,26540.000000,21306.367188,10649100
2015-01-02,26800.000000,26800.000000,26540.000000,26600.000000,21354.533203,8774950
2015-01-05,26720.000000,26720.000000,26260.000000,26660.000000,21402.701172,10139500
2015-01-06,26300.000000,26340.000000,25760.000000,25900.000000,20792.576172,15235500
2015-01-07,25880.000000,26220.000000,25640.000000,26140.000000,20985.242188,14322750
2015-01-08,26780.000000,26780.000000,26200.000000,26280.000000,21097.638672,14477600
2015-01-09,26280.000000,26440.000000,26280.000000,26280.000000,21097.638672,9312400
2015-01-12,26260.000000,26380.000000,26020.000000,26320.000000,21129.750000,8325400
2015-01-13,26280.000000,26800.000000,26000.000000,26780.000000,21499.037109,12293400
2015-01-14,26780.000000,27100.000000,26700.000000,26900.000000,21595.373047,14332250
2015-01-15,26900.000000,26980.000000,26580.000000,26680.000000,21418.757813,14103900
2015-01-16,26680.000000,26680.000000,26260.000000,26320.000000,21129.750000,13568500
2015-01-19,26580.000000,26980.000000,26400.000000,26860.000000,21563.267578,6672950
2015-01-20,27000.000000,27440.000000,26900.000000,27440.000000,22028.888672,13278050
2015-01-21,27340.000000,27900.000000,27200.000000,27900.000000,22398.177734,16612650
2015-01-22,27960.000000,27980.000000,27560.000000,27560.000000,22125.228516,17957700
2015-01-23,28000.000000,28000.000000,27540.000000,27720.000000,22253.675781,12858750
2015-01-26,27500.000000,27900.000000,27280.000000,27780.000000,22301.845703,10153500
2015-01-27,27500.000000,28000.000000,27480.000000,28000.000000,22478.453125,9957200
2015-01-28,27720.000000,27800.000000,27480.000000,27560.000000,22125.228516,10831500
2015-01-29,27360.000000,27900.000000,27140.000000,27200.000000,21836.218750,13702250
2015-01-30,27200.000000,27540.000000,27200.000000,27300.000000,21916.500000,16110000
2015-02-02,27300.000000,27540.000000,27120.000000,27360.000000,21964.660156,10521000
2015-02-03,27600.000000,27600.000000,27180.000000,27320.000000,21932.552734,5654400
2015-02-04,27500.000000,27620.000000,27180.000000,27180.000000,21820.164063,9328900
2015-02-05,27180.000000,27380.000000,26920.000000,27160.000000,21804.099609,6770400
2015-02-06,26920.000000,27480.000000,26720.000000,27440.000000,22028.888672,8005050
2015-02-09,27200.000000,27980.000000,27140.000000,27900.000000,22398.177734,8693500
2015-02-10,28000.000000,28000.000000,27540.000000,27560.000000,22125.228516,6519350
2015-02-11,27480.000000,27480.000000,27080.000000,27100.000000,21755.937500,9973800
2015-02-12,26800.000000,27160.000000,26620.000000,26880.000000,21579.318359,10748200
2015-02-13,27200.000000,27220.000000,26900.000000,27220.000000,21852.271484,6522900
2015-02-16,27360.000000,27480.000000,27220.000000,27480.000000,22060.998047,6226500
2015-02-17,27480.000000,27540.000000,27280.000000,27540.000000,22109.167969,5745000
2015-02-23,27560.000000,27800.000000,27320.000000,27340.000000,21948.611328,15301800
2015-02-24,27700.000000,27780.000000,27280.000000,27340.000000,21948.611328,10863250
2015-02-25,27600.000000,27700.000000,27460.000000,27580.000000,22141.285156,8374250
2015-02-26,27580.000000,27600.000000,27360.000000,27500.000000,22077.058594,8179150
2015-02-27,27500.000000,27520.000000,27140.000000,27140.000000,21788.046875,13009400
2015-03-02,27500.000000,28460.000000,27340.000000,28460.000000,22847.746094,21805600
2015-03-03,28700.000000,28740.000000,28120.000000,28360.000000,22767.468750,13748800
2015-03-04,28220.000000,28800.000000,28200.000000,28740.000000,23072.531250,11603100
2015-03-05,28780.000000,28860.000000,28340.000000,28440.000000,22831.691406,9615600
2015-03-06,28280.000000,28980.000000,28120.000000,28840.000000,23152.814453,11733500
2015-03-09,28800.000000,28800.000000,28400.000000,28400.000000,22799.574219,7814600
2015-03-10,28680.000000,28860.000000,28400.000000,28420.000000,22815.636719,10419850
2015-03-11,28380.000000,29580.000000,28360.000000,29480.000000,23666.605469,21108650
2015-03-12,29200.000000,29460.000000,28940.000000,28940.000000,23233.087891,19153200
2015-03-13,29220.000000,29580.000000,29100.000000,29140.000000,23393.652344,9413100
2015-03-16,29160.000000,29740.000000,29100.000000,29400.000000,23602.380859,8974550
2015-03-17,29400.000000,30000.000000,29200.000000,29940.000000,24035.896484,13661150
2015-03-18,29920.000000,30120.000000,29720.000000,30060.000000,24132.230469,12464350
2015-03-19,30200.000000,30200.000000,29400.000000,29400.000000,23602.380859,13225800
2015-03-20,29500.000000,29600.000000,29200.000000,29280.000000,23506.044922,12704950
2015-03-23,29240.000000,29480.000000,29160.000000,29340.000000,23554.210938,8122900
2015-03-24,29100.000000,29560.000000,29100.000000,29520.000000,23698.712891,9113150
2015-03-25,29740.000000,29760.000000,29440.000000,29700.000000,23843.220703,9369050
2015-03-26,29000.000000,29120.000000,28420.000000,28420.000000,22815.636719,21005950
2015-03-27,28300.000000,28960.000000,28300.000000,28420.000000,22815.636719,16065800
2015-03-30,28500.000000,28680.000000,28240.000000,28560.000000,22928.023438,8955500
2015-03-31,28980.000000,29040.000000,28600.000000,28820.000000,23136.753906,9842650
2015-04-01,28740.000000,28740.000000,28400.000000,28460.000000,22847.746094,7266050
2015-04-02,28680.000000,28800.000000,28460.000000,28680.000000,23024.365234,6903400
2015-04-03,28680.000000,28800.000000,28400.000000,28680.000000,23024.365234,6270150
2015-04-06,28860.000000,29800.000000,28700.000000,29400.000000,23602.380859,10582600
